n
"(:Concept {domain: Category theory,name: Monoidal categories})"
"(:Concept {domain: Category theory,name: Monomorphism})"
"(:Concept {domain: Category theory,name: Monomorphism and retraction})"
"(:Concept {domain: Category theory,name: Morphism})"
"(:Concept {domain: Category theory,name: Morphism between two categories})"
"(:Concept {domain: Category theory,name: Morphism composition})"
"(:Concept {domain: Category theory,name: Morphism from a to b})"
"(:Concept {domain: Category theory,name: Morphism g such that f ∘ g = 1b and g ∘ f = 1a})"
"(:Concept {domain: Category theory,name: Morphism of functors})"
"(:Concept {domain: Category theory,name: Morphisms})"
"(:Concept {domain: Category theory,name: Morphisms around})"
"(:Concept {domain: Category theory,name: N-categories})"
"(:Concept {domain: Category theory,name: N-dimensional categories})"
"(:Concept {domain: Category theory,name: Natural homomorphisms})"
"(:Concept {domain: Category theory,name: Natural isomorphism})"
"(:Concept {domain: Category theory,name: Natural transformation})"
"(:Concept {domain: Category theory,name: Natural transformation from f to g})"
"(:Concept {domain: Category theory,name: Natural transformations})"
"(:Concept {domain: Computer science,name: Non-syntactic description of a lambda calculus})"
"(:Concept {domain: Category theory,name: Ob(c)})"
"(:Concept {domain: Category theory,name: Ob(set)})"
"(:Concept {domain: Set theory,name: Ordinal number ω})"
"(:Concept {domain: Category theory,name: Relation between two functors})"
"(:Concept {domain: Category theory,name: Representable functors})"
"(:Concept {domain: Category theory,name: Retraction})"
"(:Concept {domain: Category theory,name: Reversing all the arrows})"
"(:Concept {domain: Category theory,name: Right inverse of f})"
"(:Concept {domain: (likely) category theory,name: Rosebrugh})"
"(:Concept {domain: Category theory,name: Samuel eilenberg})"
"(:Concept {domain: Category theory,name: Saunders mac lane})"
"(:Concept {domain: Category theory,name: Section})"
"(:Concept {domain: Linguistics,name: Semantics})"
"(:Concept {domain: Set theory,name: Set})"
"(:Concept {domain: Set theory,name: Sets})"
"(:Concept {domain: Category theory,name: Source})"
"(:Concept {domain: Category theory,name: Source object})"
"(:Concept {domain: Category theory,name: Source to its target})"
"(:Concept {domain: Category theory,name: Sources to sources})"
"(:Concept {domain: Category theory,name: Sources to targets})"
"(:Concept {domain: Category theory,name: Structure-preserving map between categories})"
"(:Concept {domain: Category theory,name: Target})"
"(:Concept {domain: Category theory,name: Target object})"
"(:Concept {domain: Category theory,name: Targets to sources})"
"(:Concept {domain: Category theory,name: Targets to targets})"
"(:Concept {domain: Category theory,name: Topoi})"
"(:Concept {domain: Topology,name: Topologies})"
"(:Concept {domain: Category theory,name: Topos})"
"(:Concept {domain: Category theory,name: Topos theory})"
"(:Concept {domain: Logic,name: Type theory for intuitionistic logics})"
"(:Concept {domain: Algebra,name: Universal algebra})"
"(:Concept {domain: Category theory,name: Universal constructions})"
"(:Concept {domain: Set theory,name: Usual function composition})"
"(:Concept {domain: Category theory,name: Weaker notion of 2-dimensional categories})"
"(:Concept {domain: Category theory,name: William lawvere})"
"(:Concept {domain: Abstract algebra,name: Work of emmy noether})"
"(:Concept {domain: Category theory,name: Yoneda lemma})"
"(:Concept {domain: Category theory,name: Ω-category})"
"(:Concept {domain: Category theory,name: ∘})"
"(:Concept {domain: General,name: \""approaches to semiotics\"" and \""approaches to applied semiotics})"
"(:Concept {domain: General,name: \""iconism\""})"
"(:Concept {domain: General,name: \""semeiotic\"" was peirce's preferred rendering of locke's σημιωτική})"
"(:Concept {domain: General,name: \""semeiotics\"" as a specialized branch of medical science})"
"(:Concept {domain: General,name: \""sign\"" as a representamen})"
"(:Concept {domain: Linguistics,name: 'no' in chinese convention})"
"(:Concept {domain: Semiotics,name: A sign, mark, token})"
"(:Concept {domain: Musicology,name: Agawu})"
"(:Concept {domain: Marketing,name: Airline industry brandings})"
"(:Concept {domain: Semiotics,name: Algirdas julien greimas})"
"(:Concept {domain: Biology,name: All communication is made possible by relationship between organism and environment})"
"(:Concept {domain: Linguistics,name: Ancient greek σημειωτικός})"
"(:Concept {domain: Linguistics,name: Ancient greek σημεῖον})"
"(:Concept {domain: Biology,name: Animal estimative powers})"
"(:Concept {domain: Biology,name: Animal umwelt})"
"(:Concept {domain: Biology,name: Animal umwelt a relation of self-identity})"
"(:Concept {domain: Linguistics,name: Animals are not capable of language})"
"(:Concept {domain: Anthropology,name: Anthropological dimensions})"
"(:Concept {domain: Film studies,name: Application of saussurean semiotics to film theory})"
"(:Concept {domain: Marketing,name: Application of semiotic methods to advertising and brand communications})"
"(:Concept {domain: Art history,name: Application of semiotic methods to art history})"
"(:Concept {domain: Robotics,name: Application of semiotic methods to robotics})"
"(:Concept {domain: Theatre studies,name: Application of semiotic methods to theatre studies})"
"(:Concept {domain: Semiotics,name: Applied semiotics})"
"(:Concept {domain: Sociology,name: Apply to the post-baudrillardian world})"
"(:Concept {domain: Semiotics,name: Approach to semiotics of technology})"
"(:Concept {domain: Philosophy,name: Aristotle})"
"(:Concept {domain: Art history,name: Art history and theory})"
"(:Concept {domain: Computer science,name: Artificial intelligence semiotics})"
"(:Concept {domain: Semiotics,name: At the center for semiotics at aarhus university})"
"(:Concept {domain: Theology,name: Augustine})"
"(:Concept {domain: Theology,name: Augustine of hippo})"
"(:Concept {domain: History,name: Avenue of palaeographical research})"
"(:Concept {domain: Anthropology,name: Because it did not research european culture codes})"
"(:Concept {domain: Biology,name: Biological questions})"
"(:Concept {domain: Biology,name: Biosemiotics})"
"(:Concept {domain: Biology,name: Biotic aspects of semiosis})"
"(:Concept {domain: Semiotics,name: Blend of images, affects, sounds, words, and sensations})"
"(:Concept {domain: Unspecified (requires context),name: Both disciplines})"
"(:Concept {domain: Sociology,name: Bourgeois cultural myths were second-order signs})"
"(:Concept {domain: Medicine,name: Branch of medicine concerned with interpreting symptoms of disease})"
"(:Concept {domain: Semiotics,name: Branch of semiology})"
"(:Concept {domain: Semiotics,name: Charles pierce})"
"(:Concept {domain: Semiotics,name: Charles sanders peirce})"
"(:Concept {domain: Semiotics,name: Charles w. morris})"
"(:Concept {domain: Anthropology,name: Cheap trinkets})"
"(:Concept {domain: Semiotics,name: Choosing the name semiotica for the first international journal})"
"(:Concept {domain: Film studies,name: Christian metz})"
"(:Concept {domain: Linguistics,name: Closely related in their approaches to language})"
"(:Concept {domain: Semiotics,name: Codes})"
"(:Concept {domain: Cognitive science,name: Cognitive semiotics})"
"(:Concept {domain: Semiotics,name: Comics semiotics})"
"(:Concept {domain: Communication studies,name: Communication})"
"(:Concept {domain: Semiotics,name: Communication model for text semiotics})"
"(:Concept {domain: Biology,name: Communication of information in living organisms})"
"(:Concept {domain: Communication studies,name: Communication theorists})"
"(:Concept {domain: Sociology,name: Community})"
"(:Concept {domain: Business,name: Company})"
"(:Concept {domain: Computer science,name: Computational semiotics})"
"(:Concept {domain: Semiotics,name: Concept of functional circle})"
"(:Concept {domain: Semiotics,name: Concept of the semiosphere})"
"(:Concept {domain: Semiotics,name: Conceptual and textual analysis and experimental investigations})"
"(:Concept {domain: Semiotics,name: Connotations})"
"(:Concept {domain: Semiotics,name: Contextual representation of a symbol})"
"(:Concept {domain: Musicology,name: Conversation surrounding musical tropes})"
"(:Concept {domain: Linguistics,name: Counter-saussurean linguistics})"
"(:Concept {domain: Anthropology,name: Cross-culturally})"
"(:Concept {domain: Semiotics,name: Cultural and literary semiotics})"
"(:Concept {domain: Anthropology,name: Cultural convention})"
"(:Concept {domain: Anthropology,name: Cultural phenomenon})"
"(:Concept {domain: Anthropology,name: Culture codes})"
"(:Concept {domain: Anthropology,name: Cultures and cultural artifacts})"
"(:Concept {domain: Systems theory,name: Cybernetics and systems theory and peircean semiotics})"
"(:Concept {domain: Computer science,name: Cybersemiotics})"
"(:Concept {domain: Semiotics,name: Danuta mirka})"
"(:Concept {domain: Semiotics,name: Definition of a sign})"
"(:Concept {domain: Linguistics,name: Definition of language})"
"(:Concept {domain: Design,name: Design semiotics})"
"(:Concept {domain: Sociology,name: Development of a global consumer culture})"
"(:Concept {domain: Medicine,name: Diagnostic method based on semiotic and biosemiotic analyses})"
"(:Concept {domain: Medicine,name: Diagnostics})"
"(:Concept {domain: Biology,name: Discipline beyond human communication to animal learning})"
"(:Concept {domain: Linguistics,name: Discipline from linguistics})"
"(:Concept {domain: Semiotics,name: Dismantling signs was a real science})"
"(:Concept {domain: Business,name: Disney})"
"(:Concept {domain: Anthropology,name: Disney souvenirs})"
"(:Concept {domain: Business,name: Disneyland paris})"
"(:Concept {domain: Musicology,name: Distinction mainly in music})"
"(:Concept {domain: Semiotics,name: Doctrine of signs})"
"(:Concept {domain: Psychology,name: Dream started with dream thoughts})"
"(:Concept {domain: Psychology,name: Dream thought})"
"(:Concept {domain: Psychology,name: Dream thoughts})"
"(:Concept {domain: Psychology,name: Dreams})"
"(:Concept {domain: Semiotics,name: Dualistic notion of signs})"
"(:Concept {domain: Semiotics,name: Dyadic})"
"(:Concept {domain: Semiotics,name: Eliseo verón})"
"(:Concept {domain: Engineering,name: Engineer semiosis})"
"(:Concept {domain: Linguistics,name: Engrish or chinglish})"
"(:Concept {domain: Biology,name: Environment as sensed})"
"(:Concept {domain: Unspecified (requires context),name: Epure, eisenstat, and dinu})"
"(:Concept {domain: Design,name: Ergonomic design})"
"(:Concept {domain: Aesthetics,name: Esthetic function of sign systems})"
"(:Concept {domain: Anthropology,name: Ethnosemiotics})"
"(:Concept {domain: Semiotics,name: Existence of signs that are symbols, semblances, and indices})"
"(:Concept {domain: Cognitive science,name: External communication mechanism and internal representation machine})"
"(:Concept {domain: Semiotics,name: Extroversive semiosis})"
"(:Concept {domain: Marketing,name: Failing in marketing if unaware of culture codes})"
"(:Concept {domain: Linguistics,name: Ferdinand de saussure})"
"(:Concept {domain: Semiotics,name: Field of semiotics})"
"(:Concept {domain: Film studies,name: Film semiotics})"
"(:Concept {domain: Semiotics,name: Finite semiotics})"
"(:Concept {domain: Computer science,name: Finite semiotics to human computer interaction, creativity theory, and computational semiotics})"
"(:Concept {domain: Philosophy,name: Finiteness of thought at the root of semiotics})"
"(:Concept {domain: Marketing,name: Foreign consumer culture positioning})"
"(:Concept {domain: Semiotics,name: Formal properties and interrelation of signs})"
"(:Concept {domain: Semiotics,name: Formal properties of symbol systems})"
"(:Concept {domain: Semiotics,name: Formal relations between signs})"
"(:Concept {domain: Logic,name: Formal semiotic as logic})"
"(:Concept {domain: Linguistics,name: Formalist approach to saussure's theories})"
"(:Concept {domain: Psychology,name: Freud})"
"(:Concept {domain: Anthropology,name: From one culture to another})"
"(:Concept {domain: Semiotics,name: Fundamental semiotic theories})"
"(:Concept {domain: Anthropology,name: Further dimension of cultural organization})"
"(:Concept {domain: Sociology,name: Global trends or culture codes})"
"(:Concept {domain: Sociology,name: Globalization})"
"(:Concept {domain: Semiotics,name: Great importance to symbols})"
"(:Concept {domain: History,name: Greeks})"
"(:Concept {domain: Musicology,name: Gregorian chant semiology})"
"(:Concept {domain: Semiotics,name: Groupe μ})"
"(:Concept {domain: Semiotics,name: Göran sonesson})"
"(:Concept {domain: Unspecified (requires context),name: Henry stubbe})"
"(:Concept {domain: Musicology,name: Holistic recognition and overview of topic theory})"
"(:Concept {domain: Art history,name: How artistic conventions of images can be interpreted})"
"(:Concept {domain: Sociology,name: How bourgeois society used cultural material to impose values})"
"(:Concept {domain: Semiotics,name: Human creating the interpretant})"
"(:Concept {domain: Linguistics,name: Human culture depends upon language})"
"(:Concept {domain: Philosophy,name: Human objective world})"
"(:Concept {domain: Semiotics,name: Human semiotics})"
"(:Concept {domain: Philosophy,name: Human understanding})"
"(:Concept {domain: Semiotics,name: Human use of signs to include animal sign-usage})"
"(:Concept {domain: Anthropology,name: Humanities and cultural anthropology})"
"(:Concept {domain: Semiotics,name: Hylosemiotics})"
"(:Concept {domain: Semiotics,name: Iconicity and symbolism of a sign})"
"(:Concept {domain: Semiotics,name: Icons})"
"(:Concept {domain: Musicology,name: Ideals of musical topic theory})"
"(:Concept {domain: Anthropology,name: If migrated from more to less developed culture})"
"(:Concept {domain: History,name: In 1969})"
"(:Concept {domain: Semiotics,name: In late modernity with charles sanders peirce})"
"(:Concept {domain: Theology,name: In latin with augustine})"
"(:Concept {domain: Computer science,name: Indexes})"
"(:Concept {domain: Semiotics,name: Individual sounds, letters, body movements, clothes})"
"(:Concept {domain: Marketing,name: Intentional association of product with another culture})"
"(:Concept {domain: Psychology,name: Intentional humor})"
"(:Concept {domain: Cognitive science,name: Internal, mental representation})"
"(:Concept {domain: Semiotics,name: International association for semiotic studies})"
"(:Concept {domain: Law,name: International journal for the semiotics of law})"
"(:Concept {domain: Semiotics,name: Interpretable semiotic landscape})"
"(:Concept {domain: Semiotics,name: Interpretant})"
"(:Concept {domain: Semiotics,name: Interpretant and interpreter})"
"(:Concept {domain: Semiotics,name: Interpretant need not be mental})"
"(:Concept {domain: Semiotics,name: Interpretation, encyclopedia, and model reader})"
"(:Concept {domain: Semiotics,name: Interpreter})"
"(:Concept {domain: Semiotics,name: Introversive and extroversive semiosis})"
"(:Concept {domain: Semiotics,name: Introversive semiosis})"
"(:Concept {domain: Philosophy,name: Jacques derrida})"
"(:Concept {domain: Philosophy,name: Jacques derrida, roland barthes, and jean baudrillard})"
"(:Concept {domain: Biology,name: Jakob von uexküll})"
"(:Concept {domain: Anthropology,name: Japan's cultural code})"
"(:Concept {domain: Musicology,name: Jean-jacques nattiez})"
"(:Concept {domain: Philosophy,name: John locke})"
"(:Concept {domain: History,name: John locke's library})"
"(:Concept {domain: Philosophy,name: Jozef maria bochenski})"
"(:Concept {domain: Linguistics,name: Julia kristeva})"
"(:Concept {domain: Semiotics,name: Juri lotman})"
"(:Concept {domain: Linguistics,name: Language which signifies itself})"
"(:Concept {domain: Aesthetics,name: Laokoon model})"
"(:Concept {domain: Law,name: Law and semiotics})"
"(:Concept {domain: Semiotics,name: Leonard ratner})"
"(:Concept {domain: Technology,name: Levels of reproduction in technology})"
"(:Concept {domain: Logic,name: Like logical, verbal sentences})"
"(:Concept {domain: Art history,name: Limits and constraints of pictorial expressions})"
"(:Concept {domain: Linguistics,name: Linguistic communication})"
"(:Concept {domain: Communication studies,name: Literary world, visual media, mass media, and advertising})"
"(:Concept {domain: Linguistics,name: Locke's coinage (σημειωτική)})"
"(:Concept {domain: Logic,name: Logical dimensions of semiotics})"
"(:Concept {domain: Logic,name: Logical pragmatics})"
"(:Concept {domain: Logic,name: Logical semantics})"
"(:Concept {domain: Logic,name: Logical syntax})"
"(:Concept {domain: Logic,name: Logical syntax, logical semantics, logical pragmatics})"
"(:Concept {domain: Logic,name: Logically structured to perpetuate itself})"
"(:Concept {domain: Linguistics,name: Louis hjelmslev})"
"(:Concept {domain: Marketing,name: Make or break a brand})"
"(:Concept {domain: Unspecified (requires context),name: Manetti})"
"(:Concept {domain: Semiotics,name: Marcel danesi})"
"(:Concept {domain: Marketing,name: Marketing})"
"(:Concept {domain: Marketing,name: Marketing semiotics})"
"(:Concept {domain: Philosophy,name: Max black})"
"(:Concept {domain: Semiotics,name: Max h. fisch})"
"(:Concept {domain: Semiotics,name: Meaning as inference})"
"(:Concept {domain: Psychology,name: Meaning in dreams})"
"(:Concept {domain: Semiotics,name: Meaning-making})"
"(:Concept {domain: Semiotics,name: Methodology for analysis of texts})"
"(:Concept {domain: Cognitive science,name: Methods and theories developed in the cognitive sciences})"
"(:Concept {domain: Semiotics,name: Methods and theories from semiotics and humanities})"
"(:Concept {domain: Linguistics,name: Michael silverstein})"
"(:Concept {domain: Biology,name: Midbrain})"
"(:Concept {domain: Anthropology,name: Mistakenly index or symbolize something in one culture})"
"(:Concept {domain: Linguistics,name: Mistranslations})"
"(:Concept {domain: Semiotics,name: Models based on codes, media, and contexts})"
"(:Concept {domain: Semiotics,name: Monograph study on the nature of the sign})"
"(:Concept {domain: Semiotics,name: More symbolic and less iconic})"
"(:Concept {domain: Semiotics,name: Most abstract meanings can be represented by spatial relations})"
"(:Concept {domain: Anthropology,name: Most souvenirs})"
"(:Concept {domain: Musicology,name: Music semiology})"
"(:Concept {domain: Aesthetics,name: Music, glossolalic poetry, nonrepresentational painting and sculpture})"
"(:Concept {domain: Musicology,name: Musical topic theory})"
"(:Concept {domain: Medicine,name: Name for 'diagnostics'})"
"(:Concept {domain: Narratology,name: Narrative model})"
"(:Concept {domain: Aesthetics,name: Narrative model, rhetoric model, laokoon model})"
"(:Concept {domain: Aesthetics,name: Narrative, affect, or aesthetics})"
"(:Concept {domain: Linguistics,name: Natural languages})"
"(:Concept {domain: Semiotics,name: Nature of the sign within a conventional system})"
"(:Concept {domain: Philosophy,name: Nature of things, what man ought to do, ways and means whereby knowledge is attained and communicated})"
"(:Concept {domain: Semiotics,name: New information into human signification})"
"(:Concept {domain: Philosophy,name: New list of categories directly upon experience})"
"(:Concept {domain: Linguistics,name: No word is inherently meaningful})"
"(:Concept {domain: Semiotics,name: Non-linguistic sign systems})"
"(:Concept {domain: Semiotics,name: Non-linguistic signification})"
"(:Concept {domain: Semiotics,name: Object or gesture})"
"(:Concept {domain: Biology,name: Objects related to the animal as desirable, undesirable, or safe to ignore})"
"(:Concept {domain: Semiotics,name: Observant of signs})"
"(:Concept {domain: Photography,name: Observation of symbolism in photography})"
"(:Concept {domain: Semiotics,name: Organisational semiotics})"
"(:Concept {domain: Biology,name: Organism's apprehension of the world through signs})"
"(:Concept {domain: Biology,name: Organisms})"
"(:Concept {domain: Communication studies,name: Overlap with communication})"
"(:Concept {domain: Psychology,name: Part of social psychology})"
"(:Concept {domain: Musicology,name: Patterns in musical figures})"
"(:Concept {domain: Semiotics,name: Peirce})"
"(:Concept {domain: Semiotics,name: Peirce in using the term \""semiotic\""})"
"(:Concept {domain: Semiotics,name: Peirce's \""interpretant\"" notion})"
"(:Concept {domain: Semiotics,name: Peirce's definition of semiotic})"
"(:Concept {domain: Semiotics,name: Peirce's perspective})"
"(:Concept {domain: Semiotics,name: Peirce's semiotic})"
"(:Concept {domain: Semiotics,name: Peircean semiotic})"
"(:Concept {domain: Rhetoric,name: Persuasive device})"
"(:Concept {domain: Philosophy,name: Phenomenological analysis, cognitive psychology, linguistics, anthropology, and sociology})"
"(:Concept {domain: Logic,name: Philosophical logic studied in terms of signs})"
"(:Concept {domain: Philosophy,name: Philosophical pragmatism})"
"(:Concept {domain: Philosophy,name: Philosophy of language})"
"(:Concept {domain: Biology,name: Phytosemiotics})"
"(:Concept {domain: Semiotics,name: Pictorial codes})"
"(:Concept {domain: Semiotics,name: Pictorial semiotics})"
"(:Concept {domain: Semiotics,name: Pictures with different devices})"
"(:Concept {domain: Anthropology,name: Pieces of cultural material})"
"(:Concept {domain: Philosophy,name: Plato})"
"(:Concept {domain: Semiotics,name: Practical definitions of core constructs})"
"(:Concept {domain: Linguistics,name: Pragmatics})"
"(:Concept {domain: Semiotics,name: Process of carrying meaning})"
"(:Concept {domain: Communication studies,name: Process of transferring data and/or meaning})"
"(:Concept {domain: Semiotics,name: Process that forms meaning})"
"(:Concept {domain: Marketing,name: Products})"
"(:Concept {domain: Linguistics,name: Prolegomena to a theory of language})"
"(:Concept {domain: Art history,name: Properties of pictures})"
"(:Concept {domain: Psychology,name: Psychoanalytical concepts together with semiotics})"
"(:Concept {domain: Semiotics,name: Purview of semiotics to include non-human systems})"
"(:Concept {domain: Semiotics,name: Range of sign systems and sign relations})"
"(:Concept {domain: Semiotics,name: Referential component of semiosis})"
"(:Concept {domain: Semiotics,name: Relation between signs and objects})"
"(:Concept {domain: Art history,name: Relationship between pictures and time})"
"(:Concept {domain: Semiotics,name: Relationship between signs and the world})"
"(:Concept {domain: Semiotics,name: Relationship of icons and indexes})"
"(:Concept {domain: Gender studies,name: Representation of women})"
"(:Concept {domain: Sociology,name: Response in english surveys})"
"(:Concept {domain: Rhetoric,name: Rhetoric model})"
"(:Concept {domain: Sociology,name: Richly coded style types carry features linked to affect, class, and social occasion})"
"(:Concept {domain: Humor studies,name: Ridiculousness})"
"(:Concept {domain: Unspecified (requires context),name: Robert hatten})"
"(:Concept {domain: Literature,name: Roland barthes})"
"(:Concept {domain: Linguistics,name: Roman jakobson})"
"(:Concept {domain: Unspecified (requires context),name: Same distinction})"
"(:Concept {domain: Linguistics,name: Saussure})"
"(:Concept {domain: Linguistics,name: Saussurean relationship of signifier and signified})"
"(:Concept {domain: Linguistics,name: Saussurean semiotic})"
"(:Concept {domain: Linguistics,name: Saussurean semiotics})"
"(:Concept {domain: Linguistics,name: Saussurian tradition})"
"(:Concept {domain: Musicology,name: Schenkerian analysis})"
"(:Concept {domain: Unspecified (requires context),name: Scholars})"
"(:Concept {domain: Science,name: Science})"
"(:Concept {domain: Semiotics,name: Science into three parts})"
"(:Concept {domain: Semiotics,name: Sebeok's expansion})"
"(:Concept {domain: Linguistics,name: Semantic and syntactical issues})"
"(:Concept {domain: Semiotics,name: Semiology})"
"(:Concept {domain: Semiotics,name: Semiology to semiotics})"
"(:Concept {domain: Semiotics,name: Semiosis})"
"(:Concept {domain: Semiotics,name: Semiosis as an irreducibly triadic process})"
"(:Concept {domain: Biology,name: Semiosis to include the vegetative world})"
"(:Concept {domain: Anthropology,name: Semiotic anthropology})"
"(:Concept {domain: Biology,name: Semiotic approach to biology})"
"(:Concept {domain: Anthropology,name: Semiotic approach to the study of culture})"
"(:Concept {domain: Semiotics,name: Semiotic as the \""quasi-necessary, or formal doctrine of signs\""})"
"(:Concept {domain: Semiotics,name: Semiotic niche})"
"(:Concept {domain: Biology,name: Semiotic study of living systems})"
"(:Concept {domain: Philosophy,name: Semiotic theories are implicit in the work of most major thinkers})"
"(:Concept {domain: Semiotics,name: Semiotica})"
"(:Concept {domain: Semiotics,name: Semioticians})"
"(:Concept {domain: Semiotics,name: Semioticians' priorities are signification first, communication second})"
"(:Concept {domain: Semiotics,name: Semiotics})"
"(:Concept {domain: Semiotics,name: Semiotics allows distinction of persuasion from manipulation})"
"(:Concept {domain: Semiotics,name: Semiotics called semiology})"
"(:Concept {domain: Anthropology,name: Semiotics concepts to ethnographic methods})"
"(:Concept {domain: Semiotics,name: Semiotics from linguistics, cognitive science, and related disciplines})"
"(:Concept {domain: Semiotics,name: Semiotics into three branches})"
"(:Concept {domain: Mathematics,name: Semiotics of mathematics})"
"(:Concept {domain: Photography,name: Semiotics of photography})"
"(:Concept {domain: Semiotics,name: Semiotics to interpret meanings})"
"(:Concept {domain: Semiotics,name: Semiotics useful in conducting critiques})"
"(:Concept {domain: Semiotics,name: Semiotics, communication, cognition})"
"(:Concept {domain: Unspecified (requires context),name: Shackell})"
"(:Concept {domain: Psychology,name: Sigmund freud})"
"(:Concept {domain: Semiotics,name: Sign})"
"(:Concept {domain: Linguistics,name: Sign as completely arbitrary})"
"(:Concept {domain: Biology,name: Sign processes in animals})"
"(:Concept {domain: Semiotics,name: Sign processes, modes of inference, and the inquiry process})"
"(:Concept {domain: Semiotics,name: Sign systems studies})"
"(:Concept {domain: Semiotics,name: Sign, object, interpretant})"
"(:Concept {domain: Semiotics,name: Sign/syntax, signal/semantics})"
"(:Concept {domain: Linguistics,name: Signifier and signified are not fixed})"
"(:Concept {domain: Linguistics,name: Signifier to signified})"
"(:Concept {domain: Linguistics,name: Signifier, signified})"
"(:Concept {domain: Biology,name: Signs in the world of nature})"
"(:Concept {domain: Semiotics,name: Signs or sign systems})"
"(:Concept {domain: Semiotics,name: Simple denotative meaning})"
"(:Concept {domain: Sociology,name: Social discourse theory})"
"(:Concept {domain: Sociology,name: Social sciences})"
"(:Concept {domain: Sociology,name: Social semiotics})"
"(:Concept {domain: Sociology,name: Sociological dimensions})"
"(:Concept {domain: Unspecified (requires context),name: Something else})"
"(:Concept {domain: Philosophy,name: Species-specifically human objective world or lebenswelt})"
"(:Concept {domain: Semiotics,name: Structural version of rhetorics and visual semiotics})"
"(:Concept {domain: Semiotics,name: Structural version of semiotics named \""generative semiotics\""})"
"(:Concept {domain: Philosophy,name: Structuralism and post-structuralism})"
"(:Concept {domain: Literature,name: Study of allegory})"
"(:Concept {domain: Rhetoric,name: Study of analogy})"
"(:Concept {domain: Semiotics,name: Study of codes and signs of comics})"
"(:Concept {domain: Film studies,name: Study of codes and signs of film})"
"(:Concept {domain: Communication studies,name: Study of communication})"
"(:Concept {domain: Semiotics,name: Study of designation})"
"(:Concept {domain: Semiotics,name: Study of indication})"
"(:Concept {domain: Semiotics,name: Study of likeness})"
"(:Concept {domain: Urban studies,name: Study of meaning in urban form})"
"(:Concept {domain: Semiotics,name: Study of meaning-making})"
"(:Concept {domain: Linguistics,name: Study of metaphor})"
"(:Concept {domain: Linguistics,name: Study of metonymy})"
"(:Concept {domain: Biology,name: Study of semiotic processes at all levels of biology})"
"(:Concept {domain: Management,name: Study of semiotic processes in organizations})"
"(:Concept {domain: Semiotics,name: Study of signification})"
"(:Concept {domain: Semiotics,name: Study of signs})"
"(:Concept {domain: Musicology,name: Study of signs as they pertain to music})"
"(:Concept {domain: Mathematics,name: Study of signs in mathematics})"
"(:Concept {domain: Semiotics,name: Study of symbolism})"
"(:Concept {domain: Design,name: Study of use of signs in design of physical products})"
"(:Concept {domain: Mathematics,name: Symbol \""x\""})"
"(:Concept {domain: Anthropology,name: Symbols in the world of culture})"
"(:Concept {domain: Linguistics,name: Syntactics})"
"(:Concept {domain: Linguistics,name: Syntactics/syntax})"
"(:Concept {domain: Linguistics,name: Syntactics/syntax, semantics, pragmatics})"
"(:Concept {domain: Semiotics,name: Synthesis of research on semiotics})"
"(:Concept {domain: Semiotics,name: Systematic study of sign processes and communication of meaning})"
"(:Concept {domain: Anthropology,name: Taboo wish})"
"(:Concept {domain: Semiotics,name: Technical process cannot be separated from decoding})"
"(:Concept {domain: Linguistics,name: Term \""semeiotics\"" into english})"
"(:Concept {domain: Semiotics,name: Term \""semiotics\""})"
"(:Concept {domain: Philosophy,name: Term différance})"
"(:Concept {domain: Philosophy,name: Term sem(e)iotike in an essay concerning human understanding})"
"(:Concept {domain: Linguistics,name: Term sémiologie})"
"(:Concept {domain: Theatre studies,name: Theatre semiotics})"
"(:Concept {domain: Semiotics,name: Thematic proposal for uniting signs and symbols under the notion of 'sign'})"
"(:Concept {domain: Communication studies,name: Theoretical study of communication irrelevant to semiotics})"
"(:Concept {domain: Semiotics,name: Theory of mutual relations of symbols})"
"(:Concept {domain: Semiotics,name: Theory of relations between symbol and what it stands for})"
"(:Concept {domain: Semiotics,name: Theory of relations between symbols, meanings, and users})"
"(:Concept {domain: Semiotics,name: Theory of symbols})"
"(:Concept {domain: Semiotics,name: Third branch of science as σημειωτικὴ})"
"(:Concept {domain: Semiotics,name: Thomas a. sebeok})"
"(:Concept {domain: Literature,name: Thomas carlyle})"
"(:Concept {domain: Semiotics,name: Thomas sebeok})"
"(:Concept {domain: Semiotics,name: Three models})"
"(:Concept {domain: Semiotics,name: Three triadic elements into three sub-types})"
"(:Concept {domain: Biology,name: Thure von uexküll})"
"(:Concept {domain: Business,name: Tokyo disneyland})"
"(:Concept {domain: Musicology,name: Topic theory})"
"(:Concept {domain: Semiotics,name: Triadic})"
"(:Concept {domain: Classics,name: Two editions of scapula's abridgement of henricus stephanus' thesaurus graecae linguae})"
"(:Concept {domain: Semiotics,name: Umberto eco})"
"(:Concept {domain: Biology,name: Umwelt to describe individual's subjective world})"
"(:Concept {domain: Semiotics,name: Understanding an action of signs beyond animal life})"
"(:Concept {domain: Semiotics,name: Unify existing theories of semiotics})"
"(:Concept {domain: Linguistics,name: Unintentionally humorous cross-cultural slogans})"
"(:Concept {domain: Semiotics,name: Urban semiotics})"
"(:Concept {domain: Semiotics,name: Use of codes})"
"(:Concept {domain: Linguistics,name: Valentin voloshinov})"
"(:Concept {domain: Anthropology,name: Values of culture})"
"(:Concept {domain: Epistemology,name: Various types of knowledge})"
"(:Concept {domain: Psychology,name: Verbal dream thought into imagistic form})"
"(:Concept {domain: Anthropology,name: Violating a culture code})"
